0.0135457 0.943033
0.0144806 0.931642
0.0144841 1.08023
0.0149432 0.734822
0.0152273 1.05092
0.0152525 1.04744
0.0152778 1.04398
0.015303 1.04054
0.0153283 1.03711
0.0153535 1.0337
0.0153788 1.03031
0.015404 1.02693
0.0154293 1.02358
0.0154545 1.02023
0.0154798 1.01691
0.0155051 1.0136
0.0155303 1.0103
0.0155556 1.00703
0.0155808 1.00376
0.0156061 1.00052
0.0156313 0.997289
0.0156566 0.994074
0.0156818 0.990876
0.0157071 0.987692
0.0157323 0.984523
0.0157576 0.981371
0.0157828 0.978233
0.0158081 0.97511
0.0158333 0.972002
0.0158586 0.968909
0.015878 0.73937
0.0158838 0.965831
0.0158876 1.07468
0.0158912 1.19802
0.0159091 0.962767
0.0159343 0.959718
0.0159596 0.956683
0.0159848 0.953663
0.0160101 0.950657
0.0160354 0.947666
0.0160606 0.944688
0.0160859 0.941723
0.0161111 0.938773
0.0161364 0.935838
0.0161616 0.932916
0.0161869 0.930007
0.0162121 0.927112
0.0162374 0.924231
0.0162626 0.921362
0.0162879 0.918508
0.0163131 0.915667
0.0163384 0.912838
0.0163457 0.747787
0.0163636 0.910023
0.0163889 0.907221
0.0164141 0.904431
0.0164394 0.901654
0.0164646 0.898891
0.0164899 0.89614
0.0165152 0.893402
0.0165404 0.890676
0.0165657 0.887962
0.0165909 0.885261
0.0166162 0.882572
0.0166414 0.879897
0.0166667 0.877232
0.0166919 0.87458
0.0167172 0.871939
0.0167424 0.869311
0.0167677 0.866694
0.0167929 0.86409
0.0168088 0.612252
0.0168182 0.861497
0.0168434 0.858916
0.0168687 0.856347
0.0168939 0.853788
0.0169192 0.851241
0.0169444 0.848706
0.0169697 0.846182
0.0169949 0.843669
0.0170202 0.841168
0.0170455 0.838677
0.0170707 0.836198
0.017096 0.833729
0.0171212 0.831271
0.0171465 0.828824
0.0171717 0.826389
0.017197 0.823963
0.0172222 0.821549
0.0172475 0.819146
0.0172727 0.816752
0.0172932 1.11612
0.017298 0.814369
0.0173232 0.811997
0.0173485 0.809634
0.0173737 0.807282
0.017399 0.804941
0.0174242 0.837359
0.0174495 1.38936
0.0174747 1.38533
0.0175 1.38134
0.0175253 1.37737
0.0175505 1.3734
0.0175758 1.36947
0.017601 1.36553
0.0176263 1.36162
0.0176515 1.35773
0.0176768 1.35386
0.017702 1.35
0.0177273 1.34616
0.0177525 1.34232
0.0177778 1.33851
0.017803 1.33472
0.0178283 1.33094
0.0178535 1.32718
0.0178788 1.32343
0.017904 1.3197
0.0179293 1.31599
0.0179545 1.31229
0.0179798 1.3086
0.0180051 1.30493
0.0180303 1.30128
0.0180556 1.29764
0.0180808 1.29402
0.0181061 1.29041
0.0181313 1.28682
0.0181566 1.28324
0.0181818 1.27969
0.0182071 1.27613
0.0182189 0.830581
0.018222 0.911031
0.0182323 1.2726
0.0182576 1.26909
0.0182828 1.26559
0.0183081 1.2621
0.0183333 1.25862
0.0183586 1.25516
0.0183838 1.25171
0.0184091 1.24828
0.0184343 1.24487
0.0184596 1.24147
0.0184848 1.23808
0.0185101 1.2347
0.0185354 1.23133
0.0185606 1.22799
0.0185859 1.22466
0.0186111 1.22133
0.0186364 1.21802
0.0186616 1.21473
0.0186869 1.21144
0.0187121 1.20818
0.0187374 1.20492
0.0187626 1.20169
0.0187879 1.19846
0.0188131 1.19524
0.0188384 1.19204
0.0188636 1.18884
0.0188889 1.18568
0.0189141 1.18251
0.0189394 1.17936
0.0189646 1.17622
0.0189899 1.17309
0.0190152 1.16998
0.0190404 1.16688
0.0190657 1.16379
0.0190909 1.16071
0.0191162 1.15764
0.0191414 1.1546
0.0191667 1.15156
0.0191919 1.14852
0.0192172 1.14551
0.0192424 1.1425
0.0192677 1.13951
0.0192929 1.13653
0.0193182 1.13357
0.0193434 1.1306
