0.0200903 0.583375 0.0230994
0.0203186 0.575428 0.0223892
0.020547 0.570689 0.0218322
0.0207754 0.565171 0.0215728
0.0210038 0.541803 0.0205323
0.0212322 0.515966 0.020076
0.0214606 0.495652 0.0188546
0.0216889 0.493126 0.0180095
0.0219173 0.495689 0.0175577
0.0221457 0.487118 0.0165302
0.0223741 0.476188 0.0162971
0.0226025 0.477115 0.0156042
0.0228309 0.462292 0.0151443
0.0230592 0.425497 0.0146683
0.0232876 0.447086 0.0138305
0.023516 0.45212 0.0135057
0.0237444 0.448426 0.0128742
0.0239728 0.45616 0.0125223
0.0242012 0.453766 0.0121905
0.0244295 0.467066 0.011959
0.0246579 0.484469 0.0118154
0.0248863 0.461212 0.0114619
0.0251147 0.455895 0.0112934
0.0253431 0.440998 0.0110561
0.0255715 0.42808 0.0108649
0.0257998 0.435937 0.0107518
0.0260282 0.415312 0.0104978
0.0262566 0.414474 0.0104468
0.026485 0.394654 0.0101741
0.0267134 0.389615 0.0100354
0.0269418 0.407892 0.00993634
0.0271701 0.423038 0.00978192
0.0273985 0.413089 0.00972743
0.0276269 0.402928 0.00946043
0.0278553 0.38866 0.00941086
0.0280837 0.371895 0.00931765
0.0283121 0.368157 0.00920245
0.0285404 0.375412 0.00914974
0.0287688 0.381392 0.00889869
0.0289972 0.373428 0.00888898
0.0292256 0.367786 0.00876491
0.029454 0.371225 0.00866111
0.0296824 0.371971 0.00856328
0.0299107 0.370614 0.00839217
0.0301391 0.361243 0.0084176
0.0303675 0.347995 0.00826443
0.0305959 0.333442 0.00819966
0.0308243 0.330672 0.00811874
0.0310527 0.326874 0.00802823
0.031281 0.32574 0.00796882
0.0315094 0.323389 0.00784592
0.0317378 0.313515 0.00778995
0.0319662 0.312775 0.0076954
0.0321946 0.310935 0.0076306
0.032423 0.30108 0.00758231
0.0326513 0.303629 0.00747282
0.0328797 0.305865 0.00744772
0.0331081 0.304592 0.00735118
0.0333365 0.295529 0.00731114
0.0335649 0.292508 0.00720989
0.0337933 0.286678 0.00717088
0.0340216 0.284171 0.00712942
0.03425 0.292895 0.00704146
0.0344784 0.289498 0.00702663
0.0347068 0.288975 0.00693671
0.0349352 0.283974 0.006875
0.0351636 0.27472 0.00679118
0.0353919 0.273049 0.00671355
0.0356203 0.275386 0.00671315
0.0358487 0.269737 0.00664768
0.0360771 0.2656 0.00660535
0.0363055 0.269106 0.00654246
0.0365339 0.264471 0.0064804
0.0367622 0.254006 0.00645414
0.0369906 0.24618 0.00637523
0.037219 0.243555 0.00638042
0.0374474 0.239598 0.00627794
0.0376758 0.248305 0.00625475
0.0379042 0.241977 0.00628412
0.0381325 0.246218 0.00616477
0.0383609 0.245606 0.00615375
0.0385893 0.245838 0.00608812
0.0388177 0.246178 0.00607909
0.0390461 0.240006 0.00605012
0.0392744 0.237388 0.00596931
0.0395028 0.229108 0.00598562
0.0397312 0.229528 0.00591608
0.0399596 0.224374 0.00591288
0.040188 0.223606 0.00584382
0.0404164 0.22072 0.00578503
0.0406447 0.226594 0.00578823
0.0408731 0.220505 0.00572045
0.0411015 0.217991 0.00573612
0.0413299 0.216 0.00566915
0.0415583 0.217371 0.00565743
0.0417867 0.209529 0.00564894
0.042015 0.207751 0.00556105
0.0422434 0.215625 0.00558097
0.0424718 0.205357 0.00551192
0.0427002 0.20228 0.00552298
0.0429286 0.205417 0.00547582
0.043157 0.206548 0.00541974
0.0433853 0.203292 0.00543774
0.0436137 0.190654 0.0053864
0.0438421 0.189418 0.00537631
0.0440705 0.188134 0.0053208
0.0442989 0.1838 0.00528345
0.0445273 0.185026 0.00530483
0.0447556 0.178412 0.00525637
0.044984 0.181514 0.0052516
0.0452124 0.184185 0.00519534
0.0454408 0.186423 0.00517758
0.0456692 0.186328 0.0051808
0.0458976 0.179063 0.00511606
0.0461259 0.175592 0.00511365
0.0463543 0.170069 0.00506332
0.0465827 0.166677 0.00507542
0.0468111 0.166057 0.0050462
0.0470395 0.166475 0.00500323
0.0472679 0.167972 0.00502029
0.0474962 0.173212 0.00498415
0.0477246 0.174983 0.00498715
0.047953 0.178211 0.00496195
0.0481814 0.171008 0.00496491
0.0484098 0.164912 0.00503257
0.0486382 0.167209 0.00501029
0.0488665 0.156734 0.00501743
0.0490949 0.157523 0.00498702
0.0493233 0.153228 0.00262111
0.0495517 0.153037 0.00261702
0.0497801 0.153524 0.00261222
0.0500085 0.151161 0.00260982
0.0502368 0.146021 0.00259195
0.0504652 0.144818 0.00260031
0.0506936 0.149313 0.00259625
0.050922 0.147979 0.00259602
0.0511504 0.14447 0.00260202
0.0513788 0.146891 0.00258715
0.0516071 0.14685 0.00258557
0.0518355 0.145644 0.00257403
0.0520639 0.13785 0.00256682
0.0522923 0.133293 0.00257042
0.0525207 0.131108 0.0025614
0.0527491 0.131667 0.00257068
0.0529774 0.13247 0.00254451
0.0532058 0.128006 0.00255466
0.0534342 0.128621 0.00254937
0.0536626 0.134957 0.00254128
0.053891 0.132424 0.00254195
0.0541194 0.131315 0.00253657
0.0543477 0.12789 0.00254358
0.0545761 0.127189 0.00252405
0.0548045 0.126563 0.00251872
0.0550329 0.127037 0.00251222
0.0552613 0.124132 0.00250192
0.0554897 0.123276 0.0025168
0.055718 0.120193 0.0024966
0.0559464 0.120663 0.00249794
0.0561748 0.122184 0.00264746
0.0564032 0.120396 0.00140814
0.0566316 0.118995 0.0014092
0.05686 0.116308 0.00139843
0.0570883 0.117595 0.00140364
0.0573167 0.117314 0.0013907
0.0575451 0.117081 0.0013939
0.0577735 0.118869 0.0013943
0.0580019 0.117426 0.00138288
0.0582303 0.11538 0.00140048
0.0584586 0.114036 0.0013888
0.058687 0.112658 0.00138885
0.0589154 0.110866 0.00137906
0.0591438 0.110606 0.00137756
0.0593722 0.110082 0.00138279
0.0596006 0.1079 0.00137178
0.0598289 0.109835 0.00137783
0.0600573 0.109392 0.00136756
0.0602857 0.105657 0.00137144
0.0605141 0.106439 0.00137311
0.0607425 0.106108 0.00135785
0.0609709 0.10505 0.00136775
0.0611992 0.103817 0.00135943
0.0614276 0.103443 0.00135723
0.061656 0.105293 0.00136406
0.0618844 0.103265 0.00134952
0.0621128 0.103298 0.0013607
0.0623412 0.102296 0.0013502
0.0625695 0.100239 0.00134964
0.0627979 0.0994558 0.00134444
0.0630263 0.0985242 0.00134551
0.0632547 0.09825 0.00134926
