0.00440437 1.05127
0.00487628 1.09924
0.00534818 1.12999
0.00582008 1.06227
0.00629198 1.06993
0.00676389 1.05011
0.00723579 1.03889
0.0077077 1.02228
0.0081796 0.983469
0.0086515 0.972959
0.0091234 0.981391
0.00959531 0.957118
0.0100672 0.965777
0.0105391 0.92533
0.011011 0.915882
0.0114829 0.909379
0.0119548 0.895502
0.0124267 0.875972
0.0128986 0.87605
0.0133705 0.85896
0.0138424 0.834336
0.0143143 0.826111
0.0147863 0.810622
0.0152582 0.79255
0.0157301 0.783657
0.016202 0.769938
0.0166739 0.748516
0.0171458 0.742795
0.0176177 0.731172
0.0180896 0.710721
0.0185615 0.703033
0.0190334 0.693998
0.0195053 0.677067
0.0199772 0.662765
0.0204491 0.652942
0.020921 0.640275
0.0213929 0.621707
0.0218648 0.613253
0.0223367 0.602167
0.0228086 0.587544
0.0232805 0.577638
0.0237524 0.566019
0.0242243 0.556679
0.0246962 0.543565
0.0251681 0.530936
0.02564 0.518654
0.0261119 0.507531
0.0265838 0.49455
0.0270557 0.492521
0.0275276 0.480266
0.0279995 0.472199
0.0284714 0.462876
0.0289433 0.45519
0.0294152 0.445694
0.0298872 0.433966
0.0303591 0.425492
0.030831 0.420321
0.0313029 0.412987
0.0317748 0.399905
0.0322467 0.397174
0.0327186 0.390143
0.0331905 0.384259
0.0336624 0.374741
0.0341343 0.36888
0.0346062 0.358096
0.0350781 0.354343
0.03555 0.344619
0.0360219 0.340188
0.0364938 0.33355
0.0369657 0.327082
0.0374376 0.318565
0.0379095 0.311398
0.0383814 0.308677
0.0388533 0.304365
0.0393252 0.297346
0.0397971 0.293801
0.040269 0.284307
0.0407409 0.278449
0.0412128 0.280538
0.0416847 0.26695
0.0421566 0.261944
0.0426285 0.266241
0.0431004 0.254798
0.0435723 0.246567
0.0440443 0.254471
0.0445162 0.24806
0.0449881 0.236779
0.04546 0.237847
0.0459319 0.236868
0.0464038 0.227774
0.0468757 0.22527
0.0473476 0.213185
0.0478195 0.210911
0.0482914 0.213194
0.0487633 0.210685
0.0492352 0.20209
0.0497071 0.202697
0.050179 0.197157
0.0506509 0.194124
0.0511228 0.193608
0.0515947 0.185674
0.0520666 0.188114
0.0525385 0.181301
0.0530104 0.175555
0.0534823 0.177583
0.0539542 0.172824
0.0544261 0.172521
0.054898 0.171939
0.0553699 0.169682
0.0558418 0.162046
0.0563137 0.160731
0.0567857 0.15697
0.0572576 0.157115
0.0577295 0.154088
0.0582014 0.147842
0.0586733 0.146501
0.0591452 0.145208
0.0596171 0.146132
0.060089 0.145333
0.0605609 0.142002
0.0610328 0.132173
0.0615047 0.136013
0.0619766 0.128889
0.0624485 0.132576
0.0629204 0.128993
0.0633923 0.12617
0.0638642 0.124827
0.0643361 0.124599
0.064808 0.121983
0.0652799 0.121474
0.0657518 0.118332
0.0662237 0.116204
0.0666956 0.11671
0.0671675 0.113133
0.0676394 0.110507
0.0681113 0.113669
0.0685832 0.105402
0.0690551 0.104993
0.069527 0.102717
0.0699989 0.104501
0.0704708 0.0987838
0.0709427 0.0933419
0.0714146 0.0984127
0.0718866 0.0994622
0.0723585 0.0989663
0.0728304 0.0961803
0.0733023 0.0989972
0.0737742 0.0878292
0.0742461 0.0913768
0.074718 0.0930088
0.0751899 0.0895882
0.0756618 0.0866995
0.0761337 0.0865315
0.0766056 0.08604
0.0770775 0.0813535
0.0775494 0.0814103
0.0780213 0.0808146
0.0784932 0.0805273
0.0789651 0.0804615
0.079437 0.0762555
0.0799089 0.0800083
0.0803808 0.0767287
0.0808527 0.0769732
0.0813246 0.0695623
0.0817965 0.0713686
0.0822684 0.0736997
0.0827403 0.0716244
0.0832122 0.0707314
0.0836841 0.0717676
0.084156 0.0689458
0.0846279 0.0648709
0.0850999 0.0662824
0.0855718 0.0632063
0.0860437 0.068325
0.0865156 0.066072
0.0869875 0.062383
0.0874594 0.0570099
0.0879313 0.0630126
0.0884032 0.0646022
0.0888751 0.068306
0.089347 0.0593626
0.0898189 0.0583813
0.0902908 0.0562726
0.0907627 0.0576174
0.0912346 0.0567676
0.0917065 0.0559747
0.0921784 0.0603169
0.0926503 0.060788
0.0931222 0.058405
0.0935941 0.0576488
0.094066 0.0578844
0.0945379 0.0573974
0.0950098 0.0518567
0.0954817 0.0517447
0.0959536 0.0529301
0.0964255 0.0504181
0.0968974 0.0523609
0.0973693 0.050167
0.0978412 0.0526415
0.0983131 0.0476599
0.098785 0.0482315
0.0992569 0.0500367
0.0997289 0.0463277
0.100201 0.0475174
0.100673 0.0470335
0.101145 0.0454127
0.101616 0.0457081
0.102088 0.0456486
0.10256 0.0454624
0.103032 0.043271
0.103504 0.04541
0.103976 0.0480435
0.104448 0.0417523
0.10492 0.0401664
0.105392 0.0433046
0.105864 0.0444444
0.106335 0.0420796
0.106807 0.0438327
0.107279 0.042331
0.107751 0.0435605
0.108223 0.0399949
0.108695 0.0399403
0.109167 0.0411119
